input_latitude,input_longitude,ll_uuid,parcel_address,parcel_city,parcel_state,parcel_zip,county,usecode,usedesc,zoning,zoning_description,zoning_type,zoning_subtype,structstyle,numunits,numstories,yearbuilt,sqft,acres,parcel_centroid_lat,parcel_centroid_lon,home_id,fema_flood_zone,fema_zone_subtype,fema_sfha,fema_static_bfe,fema_study_type,fema_zone_desc,fema_api_status,crime_burglary_residence,crime_arson,crime_robbery,crime_burglary_other,crime_theft_motor_vehicle,crime_theft_other,crime_vandalism,crime_other_property,crime_total,crime_insurance_score,hail_events_5yr,hail_max_size_in,hail_avg_size_in,hail_severe_events,hail_extreme_events,hail_damage_total_usd,tornado_events_5yr,tornado_damage_usd,tornado_max_fscale,wind_events_5yr,wind_max_mph,wind_damage_usd,flash_flood_events_5yr,flash_flood_damage_usd,storm_risk_score
32.965182,-96.624835,d18e0626-0817-4d07-aec0-00a4c4094535,671 E MUIRFIELD RD,GARLAND,TX,75044-5033,dallas,1,SINGLE FAMILY RESIDENCES,PD/SF-10,Planned Development And Single Family 10,Planned,Planned,21,,2.0,1992.0,,,32.964946,-96.62474,1,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,21,2.25,1.32,7,4,385000.0,1,10000000.0,1,4,60.0,12000.0,5,33000.0,81.0
32.650076,-96.799558,4414d945-5669-472b-af18-9a95bb47bd11,1527 WHEATLAND RD,DALLAS,TX,75241,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,LAND ONLY,0.0,,,,,32.649635,-96.79955,2,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,4,2.0,1.25,1,1,150000.0,0,0.0,0,8,60.0,110000.0,1,15000.0,18.0
32.882664,-96.596344,16a3257c-1f3d-482e-b555-0a5edbc7d1df,3000 S COUNTRY CLUB RD,GARLAND,TX,75043-1308,dallas,2,COMMERCIAL IMPROVEMENTS,PD/SF-5,Planned Development And Single Family 5,Planned,Planned,FREE STANDING RETAIL STORE,0.0,1.0,1984.0,,,32.88076,-96.600434,3,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,15,2.25,1.18,3,2,200000.0,2,410000000.0,2,7,61.0,1027000.0,1,3000.0,53.5
32.871947,-96.818677,411e3f87-76c7-485b-8b7c-4d59db83a204,5252 RAVINE DR,DALLAS,TX,75220-2260,dallas,1,SINGLE FAMILY RESIDENCES,R-1AC(A,Single Family District 1 Acre,Residential,Single Family,10,,2.0,1935.0,,,32.872162,-96.818563,4,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,1,0,0,0,0,1,1.5,16,1.5,0.98,1,0,1000.0,3,72000.0,1,9,78.0,60000.0,4,160000.0,46.5
32.813743,-96.781918,9636bae5-0509-45b7-a739-558388388f4c,2500 BENNETT AVE,DALLAS,TX,75206-7171,dallas,2,MFR - APARTMENTS,PD-763,Planned Development District 763,Planned,Planned,PARKING GARAGE,0.0,6.0,2008.0,,,32.813873,-96.782284,5,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,11,23,0,220,2,0,256,233.5,13,1.75,1.06,2,0,6000.0,1,2000.0,0,8,66.0,10080000.0,9,350160000.0,45.0
32.929451,-96.612941,4786d9dd-fe90-46ed-a4fd-7a693f0a60aa,1709 DRIFTWOOD CIR,GARLAND,TX,75040-5312,dallas,1,SINGLE FAMILY RESIDENCES,SF-7,Single Family 7,Residential,Single Family,14,,1.0,1973.0,,,32.929342,-96.612928,6,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,19,2.25,1.18,4,2,215000.0,2,410000000.0,2,5,60.0,17000.0,4,3000.0,65.5
32.889077,-96.634877,7005e7ea-dbdc-4c5d-9511-215e3483d0ab,406 W RIDGEWOOD DR,GARLAND,TX,75041-3021,dallas,1,SINGLE FAMILY RESIDENCES,SF-7,Single Family 7,Residential,Single Family,12,,1.0,1959.0,,,32.889132,-96.634954,7,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,18,2.25,1.2,4,2,215000.0,2,410000000.0,2,6,60.0,17000.0,2,3000.0,61.0
32.836877,-96.85427,41f709fb-71ea-4ea3-a978-5f4d51abd318,7813 WANEBE DR,DALLAS,TX,75235-3735,dallas,1,SINGLE FAMILY RESIDENCES,TH-2(A,Townhouse District 2,Residential,Single Family,04,,1.0,1941.0,,,32.836775,-96.854281,8,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,3,0,8,0,0,11,10.9,9,1.5,0.94,1,0,1000.0,2,1550002000.0,3,5,66.0,10030000.0,5,50150000.0,41.5
32.756302,-96.846125,e5b135eb-7dd3-462d-a5af-b80ebf410671,1504 ARGONNE DR,DALLAS,TX,75208-3507,dallas,1,SINGLE FAMILY RESIDENCES,CD-13,Conservation District 13,Special,Special,10,,3.0,1933.0,,,32.756398,-96.845745,9,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,3,0,16,0,0,19,17.3,11,2.0,1.16,3,1,156000.0,0,0.0,0,5,60.0,10055000.0,7,350015000.0,41.5
32.823964,-96.69247,6fbffae8-7e8e-4fd0-9580-df455ccad60f,9545 DIXIE LN,DALLAS,TX,75228-3738,dallas,1,SINGLE FAMILY RESIDENCES,D(A,Duplex District,Residential,Two Family,15,,1.0,1953.0,,,32.824135,-96.692654,10,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,2,0,4,0,0,6,6.2,7,1.0,0.98,0,0,0.0,0,0.0,0,5,50.0,5000.0,2,20000.0,13.5
32.899448,-96.878299,d90e0e7e-94e2-42d9-8b99-4bbc7758ea84,2974 SILVERTON DR,DALLAS,TX,75229-3682,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,14,,1.0,1959.0,,,32.899321,-96.878191,11,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,1,4,0,16,0,0,21,20.8,10,1.25,0.96,0,0,0.0,2,1550020000.0,3,12,78.0,320000.0,0,0.0,33.0
32.784671,-96.551984,8ae9fe30-e596-4fb5-95ca-126580984faf,100 PASCHALL RD,SUNNYVALE,TX,75182-9685,dallas,2,COMMERCIAL IMPROVEMENTS,SF-1,Single Family 1,Residential,Single Family,BARN,0.0,1.0,2008.0,,,32.785964,-96.551517,12,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,6,1.75,1.19,1,0,7000.0,1,10000.0,0,4,65.0,100000.0,2,1020000.0,19.0
32.840954,-96.608771,6443eb50-db6c-413d-bc07-f60660122217,519 TRAILCREST DR,GARLAND,TX,75043-5634,dallas,1,SINGLE FAMILY RESIDENCES,PD/SF-5,Planned Development And Single Family 5,Planned,Planned,14,,1.0,1979.0,,,32.841156,-96.608538,13,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,9,1.75,1.07,1,0,7000.0,0,0.0,0,7,59.0,7000.0,1,20000.0,17.5
32.733285,-96.731025,5f0c0710-5a77-4515-aed1-63fea6aee993,3000 ROCHESTER ST,DALLAS,TX,75215,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,R-5(A,Single Family District 5000 Square Feet,Residential,Single Family,LAND ONLY,0.0,,,,,32.7364,-96.732429,14,AE,FLOODWAY,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,8,2.0,1.31,3,2,305000.0,0,0.0,0,3,60.0,10100000.0,2,300000000.0,32.5
32.675904,-96.670476,33150109-f948-4fa0-9b94-0115acc63e6b,2320 DOWDY FERRY RD,DALLAS,TX,75217-8629,dallas,1,SINGLE FAMILY RESIDENCES,R-10(A,Single Family District 10000 Square Feet,Residential,Single Family,04,,1.0,1955.0,,,32.675334,-96.670949,15,AE,,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,4,2.0,1.69,3,2,310000.0,0,0.0,0,1,61.0,8000.0,1,500000000.0,25.5
32.873682,-96.777489,306719dc-ddaa-45d7-9e8b-98f840a50e83,9133 BOEDEKER CIR,DALLAS,TX,75225-2012,dallas,1,MFR - DUPLEXES,D(A,Duplex District,Residential,Two Family,12,,2.0,1966.0,,,32.873672,-96.777454,16,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,2,0,0,2,1.6,18,1.5,1.0,1,0,1000.0,2,52000.0,1,9,66.0,40000.0,2,160000.0,40.5
32.819153,-96.79749,cea1fb17-eae7-4697-ad29-b480d7375d90,4208 GLENWOOD AVE,DALLAS,TX,75205-4319,dallas,1,MFR - DUPLEXES,PD-193,Planned Development District 193,Planned,Planned,08,,2.0,1950.0,,,32.819143,-96.797536,17,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,3,4,0,9,0,0,16,19.2,14,1.75,1.07,2,0,6000.0,1,2000.0,0,9,66.0,10080000.0,7,350150000.0,42.5
32.760067,-96.576474,30bdb1c5-86af-49f4-9311-facf41c79522,604 COOLWOOD LN,MESQUITE,TX,75149-5320,dallas,1,SINGLE FAMILY RESIDENCES,R-3,Single Family Residential,Residential,Single Family,14,,1.0,1979.0,,,32.76017,-96.5762,18,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,9,1.75,1.18,2,0,17000.0,1,10000.0,0,5,65.0,105000.0,4,501020000.0,29.5
32.822423,-96.805149,f8e52752-2c22-4b60-ba11-250b283aa84d,4140 HAWTHORNE AVE,DALLAS,TX,75219-2231,dallas,1,MFR - DUPLEXES,PD-193,Planned Development District 193,Planned,Planned,08,,2.0,1930.0,,,32.822393,-96.805188,19,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,1,0,24,0,0,25,20.7,14,1.75,1.07,2,0,6000.0,1,2000.0,0,9,66.0,10080000.0,7,350150000.0,42.5
32.911421,-96.79315,d193bc4a-4a68-4dbf-972b-eaea63c78ffb,6544 GREENWICH LN,DALLAS,TX,75230-2840,dallas,1,SINGLE FAMILY RESIDENCES,R-16(A,Single Family District 16000 Square Feet,Residential,Single Family,18,,1.0,1965.0,,,32.911351,-96.793032,20,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,4,0,0,4,3.2,18,1.75,1.08,3,0,18000.0,3,72000.0,1,7,62.0,11000.0,2,40000.0,49.5
32.710693,-96.596833,3cbb3e3b-56ca-44d0-9760-eb3d78fed8b6,14513 CIMARRON DR,BALCH SPRINGS,TX,75180-4162,dallas,1,SINGLE FAMILY RESIDENCES,SF-6,Single Family Dwelling District,Residential,Single Family,14,,1.0,1969.0,,,32.710585,-96.596872,21,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,8,1.75,1.2,2,0,17000.0,1,10000.0,0,8,70.0,213000.0,5,501120000.0,32.0
32.85103,-96.777787,1cd30837-3448-4844-b221-2ca13661851a,2915 LOVERS LN,UNIVERSITY PARK,TX,75225-7810,dallas,1,SINGLE FAMILY RESIDENCES,SF-3,Single Family District 3,Residential,Single Family,10,,2.0,1936.0,,,32.850778,-96.777758,22,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,15,1.5,1.02,1,0,1000.0,2,52000.0,1,9,66.0,10040000.0,7,300160000.0,47.5
32.738691,-96.885431,7c82d3cf-4677-4d5f-af12-92b5e69b4197,3926 VIRGINIA ST,COCKRELL HILL,TX,75211-4961,dallas,1,SINGLE FAMILY RESIDENCES,MF,Multi Family,Residential,Multi Family,04,,1.0,1948.0,,,32.738246,-96.885426,23,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,9,2.0,1.25,3,2,300000.0,0,0.0,0,7,56.0,5000.0,2,90000.0,35.5
32.879704,-96.620813,51565e37-cd21-40f7-b118-5714704a88bb,809 E CENTERVILLE RD,GARLAND,TX,75041,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,MF-1,Multifamily,Residential,Multi Family,LAND ONLY,0.0,,,,,32.880336,-96.621353,24,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,16,2.25,1.23,4,2,215000.0,2,410000000.0,2,6,60.0,17000.0,1,3000.0,57.0
32.892195,-96.752716,52d1ece1-781c-45e4-858d-16660100cf1a,7900 GREENVILLE AVE,DALLAS,TX,75231,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,LAND ONLY,0.0,,,,,32.888414,-96.750298,25,AE,,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,18,2.0,1.11,3,1,68000.0,3,400052000.0,2,8,61.0,21500.0,2,40000.0,58.0
32.693504,-96.624652,4c5ce3bf-9fff-4794-8fba-e18c638e6857,5325 WILD OAK,BALCH SPRINGS,TX,75180-4409,dallas,1,SINGLE FAMILY RESIDENCES,SF-6,Single Family Dwelling District,Residential,Single Family,14,,1.0,2000.0,,,32.693555,-96.624927,26,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,1,0,0,1,0.8,7,2.0,1.39,3,2,310000.0,1,10000.0,0,4,70.0,188000.0,4,501100000.0,40.0
32.796449,-96.592535,fccc055a-2532-4551-b358-490675baaeb9,149 TRIPP RD,SUNNYVALE,TX,75182-9635,dallas,1,SINGLE FAMILY RESIDENCES,SF-2,Single Family 2,Residential,Single Family,23,,1.0,1991.0,,,32.796736,-96.592303,27,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,8,1.75,1.13,1,0,7000.0,1,10000.0,0,6,65.0,105000.0,4,501020000.0,26.0
32.899509,-96.832078,3e119532-a700-4ecc-b302-a09936ddafe4,4456 SAN GABRIEL DR,DALLAS,TX,75229-4132,dallas,1,SINGLE FAMILY RESIDENCES,R-1/2AC(A,Single Family District 0.5 Acre,Residential,Single Family,21,,1.0,1960.0,,,32.899412,-96.831955,28,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,2,0,8,0,0,10,9.4,13,1.25,0.95,0,0,0.0,3,72000.0,1,10,78.0,121000.0,1,10000.0,35.0
32.908211,-96.815558,3286392e-a702-4814-b424-c25309761154,5416 NORTHMOOR DR,DALLAS,TX,75229-3038,dallas,1,SINGLE FAMILY RESIDENCES,R-16(A,Single Family District 16000 Square Feet,Residential,Single Family,21,,1.0,1969.0,,,32.908021,-96.815531,29,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,3,0,7,1,0,11,10.6,15,1.25,0.96,0,0,0.0,3,72000.0,1,10,78.0,56000.0,2,40000.0,39.0
32.862199,-96.615216,711d89b2-f7d7-49c9-8ef6-10a4381e54b5,335 CLOVER LN,GARLAND,TX,75043,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,SF-7,Single Family 7,Residential,Single Family,LAND ONLY,0.0,,,,,32.861915,-96.61554,30,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,10,1.5,1.04,1,0,0.0,1,400000000.0,2,6,60.0,17000.0,1,3000.0,28.0
32.725301,-96.786667,b0bfebc0-d9c6-444d-9e58-bcd75bb79e3b,2213 PORTERFIELD DR,DALLAS,TX,75216,dallas,1,SFR - VACANT LOTS/TRACTS,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,LAND ONLY,,,,,,32.725525,-96.786914,31,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,1,0,0,12,0,0,13,11.6,8,2.0,1.12,2,1,155000.0,0,0.0,0,6,60.0,10105000.0,5,350015000.0,32.0
32.878009,-96.825818,7a69a0ed-8358-4d2b-8355-90ee07ddc0cb,4660 MEADOWOOD RD,DALLAS,TX,75220-2015,dallas,1,SINGLE FAMILY RESIDENCES,R-1AC(A,Single Family District 1 Acre,Residential,Single Family,26,,2.0,1991.0,,,32.877989,-96.82636,32,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,1,0,0,0,0,1,1.5,17,1.5,0.98,1,0,1000.0,3,72000.0,1,7,78.0,50000.0,4,160000.0,46.5
32.716935,-96.555629,052e6524-38b0-47c2-bea7-c4e26d015e29,3701 LAWSON RD,MESQUITE,TX,75181,dallas,2,COMMERCIAL - VACANT PLOTTED LOTS/TRACTS,R-2A,Single Family Residential,Residential,Single Family,LAND ONLY,0.0,,,,,32.716299,-96.554686,33,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,8,1.75,1.17,2,0,10000.0,1,10000.0,0,7,70.0,205000.0,5,501200000.0,31.5
32.691384,-96.832613,0a0b5edd-d6c1-4746-a932-5d540de6f5a5,529 PARKWOOD DR,DALLAS,TX,75224-5007,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,16,,1.0,1958.0,,,32.691416,-96.832404,34,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,4,4,0,17,0,0,25,27.6,8,2.0,1.16,2,2,300000.0,0,0.0,0,8,56.0,55000.0,2,90000.0,32.0
32.853718,-96.570462,a9ffcf8c-7660-4600-9485-1e31e81d0558,5206 WALTHAM CT,GARLAND,TX,75043-2069,dallas,1,SINGLE FAMILY RESIDENCES,MIXED,Mixed,Mixed,Mixed Use,14,,2.0,1987.0,,,32.853763,-96.570587,35,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,9,1.25,1.0,0,0,0.0,1,10000000.0,1,5,61.0,1015000.0,1,3000.0,20.5
32.936717,-96.566211,5eb641e5-95a5-4e81-9fb6-0348aa3936e3,8817 MERRITT RD,ROWLETT,TX,75089-2844,dallas,1,SINGLE FAMILY RESIDENCES,FB-RN,Form Based Rural Neighborhood District,Special,Special,18,,1.0,1976.0,,,32.937014,-96.56524,36,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,16,2.25,1.17,3,2,200000.0,3,20010000.0,1,4,60.0,22000.0,3,3000.0,58.0
32.90312,-96.625477,cd51e18a-278a-4312-97e3-10852522154e,237 CASALITA DR,GARLAND,TX,75040-7911,dallas,1,SINGLE FAMILY RESIDENCES,SF-7,Single Family 7,Residential,Single Family,04,,1.0,1955.0,,,32.903279,-96.625391,37,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,17,2.25,1.21,4,2,215000.0,2,410000000.0,2,5,60.0,17000.0,3,3000.0,61.5
32.87527,-96.714666,77742f8d-fef8-449b-b404-4d4f864a54fe,9909 LAKEMERE DR,DALLAS,TX,75238-2616,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,21,,1.0,1959.0,,,32.875263,-96.714754,38,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,3,0,7,0,0,10,10.1,13,2.0,1.19,3,1,68000.0,2,400050000.0,2,6,61.0,20000.0,1,10000.0,46.0
32.901847,-96.838377,bb9bf281-41ac-400e-a21c-e89a7d46e63a,11223 MIDWAY RD,DALLAS,TX,75229-4120,dallas,1,SINGLE FAMILY RESIDENCES,R-16(A,Single Family District 16000 Square Feet,Residential,Single Family,18,,1.0,1963.0,,,32.901588,-96.838686,39,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,7,0,0,7,5.6,13,1.25,0.97,0,0,0.0,4,1550072000.0,3,12,78.0,146000.0,0,0.0,44.0
32.980901,-96.687947,946d52d4-8b1c-4539-a8a6-cba2fa1e17f9,2005 NORTH CLIFFE,RICHARDSON,TX,75082,dallas,3,COMMERCIAL BPP,R-1800-M,Residential District,Residential,Single Family,,,,,,,32.980631,-96.68783,40,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,27,3.0,1.48,14,6,1563000.0,0,0.0,0,12,67.0,20500.0,5,60000.0,115.0
32.737454,-96.820441,be62b629-f59e-48ef-9b59-a3a66cbe6e24,815 CUMBERLAND ST,DALLAS,TX,75203-2823,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,04,,1.0,1930.0,,,32.737509,-96.820694,41,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,3,0,12,0,0,15,14.1,10,2.0,1.2,3,2,305000.0,0,0.0,0,10,60.0,10105000.0,6,350090000.0,46.0
32.898929,-96.886064,52f5a92d-99cc-4f19-bf05-fdb024aad161,2737 ROYAL LN,DALLAS,TX,75229,dallas,2,MFR - APARTMENTS,PD-899,Planned Development District 899,Planned,Planned,APARTMENT (BRICK EXTERIOR),300.0,4.0,2023.0,,,32.897439,-96.885378,42,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,1,7,5,0,29,0,0,42,48.7,9,1.25,0.97,0,0,0.0,3,1550035000.0,3,11,78.0,320000.0,0,0.0,35.5
32.83924,-96.801534,ed7c6169-cbf1-499c-bb0c-818d8c6f56d8,6007 ST ANDREWS DR,UNIVERSITY PARK,TX,75205-1729,dallas,1,SINGLE FAMILY RESIDENCES,SF-2,Single Family District 2,Residential,Single Family,24,,2.0,2010.0,,,32.839283,-96.801833,43,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,13,1.5,1.04,1,0,1000.0,2,52000.0,1,8,66.0,10080000.0,8,350160000.0,47.0
32.68404,-96.928824,0374f6b8-6f92-4ce7-9dce-79d295c64d3f,5102 CLIFF HAVEN DR,DALLAS,TX,75236-2237,dallas,1,SINGLE FAMILY RESIDENCES,A(A,Agricultural District,Agriculture,Agriculture,18,,1.0,1985.0,,,32.68441,-96.929397,44,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,0,0,0,0,0,0,0.0,14,2.0,1.12,2,2,300000.0,0,0.0,0,5,56.0,5000.0,1,75000.0,34.5
32.691605,-96.657936,6402f042-4dca-4463-9403-f32791a59a15,1151 S ST AUGUSTINE RD,DALLAS,TX,75217,dallas,2,QUALIFIED OPEN SPACE LAND,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,LAND ONLY,0.0,,1967.0,,,32.691525,-96.659412,45,AE,,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,2,0,0,2,1.6,7,2.0,1.39,3,2,310000.0,1,10000.0,0,3,65.0,88000.0,2,500000000.0,35.5
32.955444,-96.598454,a58ca41f-ce81-4b9d-a2df-951ff856b74e,5001 BUNKER HILL RD,GARLAND,TX,75048-4209,dallas,2,QUALIFIED OPEN SPACE LAND,PD/SF-5,Planned Development And Single Family 5,Planned,Planned,LAND ONLY,0.0,,,,,32.955646,-96.598926,46,AE,FLOODWAY,T,-9999.0,NP,"High risk – 1% annual chance flood, BFE determined",ok,0,0,0,0,0,0,0,0,0,0.0,22,2.25,1.25,6,3,285000.0,2,10010000.0,1,3,60.0,12000.0,4,3000.0,75.5
32.727247,-96.654613,3874b63f-985d-4ef0-acda-e358cbaa791e,9722 LANEYVALE AVE,DALLAS,TX,75217-3773,dallas,1,SINGLE FAMILY RESIDENCES,R-7.5(A,Single Family District 7500 Square Feet,Residential,Single Family,04,,1.0,1941.0,,,32.727238,-96.654719,47,X,AREA OF MINIMAL FLOOD HAZARD,F,-9999.0,NP,"Moderate/minimal risk (shaded=0.2%, unshaded=minimal)",ok,0,0,0,4,0,18,0,0,22,20.4,10,2.0,1.36,4,2,317000.0,1,10000.0,0,6,65.0,113000.0,5,501020000.0,49.0
